,epoch,lr,train_loss,test_loss,tt_loss,tt_r2,test_MAE
0,0,0.002,0.7228808835148811,0.6879862546920776,0.5131435394287109,0.6888494460366017,0.47332409024238586
1,1,0.0019997806834748453,0.5156452149152756,0.5759310126304626,0.41279691457748413,0.7986438075721871,0.3316954970359802
2,2,0.0019991228300988585,0.48191188722848893,0.5697212815284729,0.4323124885559082,0.7791548578700686,0.3245813250541687
3,3,0.0019980267284282717,0.4656064547598362,0.486248642206192,0.3727587163448334,0.8358098484988885,0.23643675446510315
4,4,0.0019964928592495043,0.4602822117507458,0.5373307466506958,0.3931720554828644,0.8173342587951885,0.28872331976890564
5,5,0.0019945218953682734,0.4618601031601429,0.5343531370162964,0.3748362958431244,0.8339744975449614,0.28553226590156555
6,6,0.001992114701314478,0.45234943777322767,0.4685109853744507,0.34904783964157104,0.8560336640515895,0.2195015400648117
7,7,0.0019892723329629886,0.4446500040590763,0.5672494173049927,0.42198097705841064,0.789584420930456,0.32177087664604187
8,8,0.001985996037070505,0.4363759905099869,0.555148720741272,0.4227308928966522,0.7888358664008625,0.3081890642642975
9,9,0.001982287250728689,0.43368667662143706,0.48251575231552124,0.34966808557510376,0.8555215759133985,0.23282046616077423
10,10,0.0019781476007338056,0.4088949680328369,0.5295605659484863,0.3862605094909668,0.8236999923861748,0.28043338656425476
11,11,0.0019735789028731605,0.3744875736534595,0.41941532492637634,0.29282718896865845,0.8986759889078562,0.17590822279453278
12,12,0.001968583161128631,0.35786726921796796,0.3934934139251709,0.2762051820755005,0.9098527304392373,0.15483605861663818
13,13,0.0019631625667976584,0.3517825212329626,0.3328748941421509,0.22429612278938293,0.9405530584202856,0.11080469936132431
14,14,0.001957319497532067,0.3246661383658648,0.3637251555919647,0.27914607524871826,0.9079227966199265,0.13229499757289886
15,15,0.0019510565162951536,0.29617100171744826,0.34340888261795044,0.2524782121181488,0.9246756107429128,0.11792866140604019
16,16,0.0019443763702374813,0.2902828179299831,0.41031667590141296,0.29123520851135254,0.8997747392360427,0.16835878789424896
17,17,0.0019372819894918915,0.266320264339447,0.2870952785015106,0.23185276985168457,0.9364799062285615,0.08242270350456238
18,18,0.0019297764858882513,0.23819133527576924,0.2648564577102661,0.23121926188468933,0.9368265532250493,0.07014793902635574
19,19,0.0019218631515885006,0.2260435439646244,0.2530389726161957,0.25372183322906494,0.9239317273573525,0.06402772665023804
20,20,0.001913545457642601,0.21218718402087688,0.2493920624256134,0.24809055030345917,0.9272709340134073,0.06219540163874626
21,21,0.0019048270524660196,0.20706474520266055,0.264976441860199,0.22713078558444977,0.9390409431659219,0.07021152228116989
22,22,0.0018957117602394129,0.19493693374097348,0.25717899203300476,0.22434905171394348,0.9405249973366546,0.06614003330469131
23,23,0.0018862035792312146,0.1924941722303629,0.25094226002693176,0.24155426025390625,0.9310528097936978,0.06297102570533752
24,24,0.0018763066800438636,0.17499064859002827,0.23579241335391998,0.24109400808811188,0.9313152948916504,0.05559706687927246
25,25,0.0018660254037844387,0.18149389792233706,0.22299231588840485,0.23975099623203278,0.9320783918051438,0.04972457140684128
26,26,0.0018553642601605068,0.1841966522857547,0.23824061453342438,0.2361285388469696,0.9341154077197469,0.05675759166479111
27,27,0.001844327925502015,0.16825705226510762,0.2646861672401428,0.2425728142261505,0.9304701121986843,0.07005777209997177
28,28,0.0018329212407100994,0.17312741968780757,0.25858986377716064,0.2794930934906006,0.9076937189052099,0.06686771661043167
29,29,0.001821149209133704,0.18237065393477678,0.24972186982631683,0.26361650228500366,0.9178828910765181,0.0623600147664547
30,30,0.0018090169943749475,0.18554388135671615,0.22246667742729187,0.22842691838741302,0.938343212039812,0.04949042573571205
31,31,0.0017965299180241962,0.15599436759948732,0.218463733792305,0.2017262876033783,0.9519150718400357,0.04772540181875229
32,32,0.0017836934573258398,0.1530796241015196,0.22626660764217377,0.23129749298095703,0.9367837997587686,0.051195576786994934
33,33,0.0017705132427757893,0.1487213222309947,0.23985359072685242,0.23304623365402222,0.9358242705706484,0.057528745383024216
34,34,0.0017569950556517563,0.1561067920178175,0.21616283059120178,0.23792925477027893,0.9331066936683587,0.04672536998987198
35,35,0.0017431448254773944,0.1567599980160594,0.21369007229804993,0.2068452388048172,0.9494436606532142,0.04566245153546333
36,36,0.0017289686274214115,0.16911250129342079,0.2233199179172516,0.233967125415802,0.9353160670177448,0.04987078532576561
37,37,0.0017144726796328035,0.15592801962047814,0.22815437614917755,0.2144058495759964,0.9456801639899028,0.05205342173576355
38,38,0.0016996633405133657,0.14694242961704732,0.2146332710981369,0.2125261276960373,0.9466284644211926,0.046066440641880035
39,39,0.0016845471059286888,0.15415645595639943,0.2883351147174835,0.2510727047920227,0.9255119369084215,0.08313613384962082
40,40,0.0016691306063588583,0.16214005146175622,0.2058687061071396,0.2219889760017395,0.9417697492975979,0.0423809252679348
41,41,0.0016534206039901056,0.15370668265968562,0.21531878411769867,0.23326228559017181,0.9357052197323285,0.046361181885004044
42,42,0.0016374239897486897,0.14626262933015824,0.21488423645496368,0.18754363059997559,0.9584389100633283,0.04617423936724663
43,43,0.0016211477802783106,0.13659663498401642,0.2201954424381256,0.19590529799461365,0.9546501700389418,0.04848503693938255
44,44,0.001604599114862375,0.13794670552015303,0.20267988741397858,0.19287309050559998,0.9560431836085247,0.04107813537120819
45,45,0.0015877852522924731,0.13812591079622508,0.22893336415290833,0.25361794233322144,0.9239940178578396,0.05240948498249054
46,46,0.001570713567684432,0.14365461319684983,0.21694305539131165,0.22901184856891632,0.9380270332018148,0.04706329107284546
47,47,0.001553391549243344,0.14674285128712655,0.20710697770118713,0.1892596036195755,0.9576748666114154,0.042892299592494965
48,48,0.0015358267949789966,0.14498166106641291,0.20219209790229797,0.18104295432567596,0.9612702494477696,0.04088064655661583
49,49,0.0015180270093731302,0.1265503192320466,0.20802368223667145,0.19877006113529205,0.9533141170112991,0.04327285289764404
50,50,0.0015,0.14443445354700088,0.24313576519489288,0.2738775908946991,0.9113656955426799,0.0591140016913414
51,51,0.0014817536741017151,0.12796604242175819,0.24524705111980438,0.17573510110378265,0.9635080078184987,0.060145121067762375
52,52,0.0014632960351198619,0.15041941925883293,0.24520353972911835,0.21639186143875122,0.9446691644610932,0.06012377887964249
53,53,0.0014446351791849274,0.15037673003971577,0.20500236749649048,0.19443188607692719,0.9553297739696369,0.04202497377991676
54,54,0.0014257792915650727,0.14167327489703893,0.21999481320381165,0.22124846279621124,0.9421575951405785,0.04839671775698662
55,55,0.0014067366430758,0.12076764106750489,0.20136278867721558,0.20075379312038422,0.9523775881415998,0.04054597392678261
56,56,0.001387515586452103,0.12306606899946929,0.20291440188884735,0.18720263242721558,0.958589911802113,0.04117325693368912
57,57,0.0013681245526846783,0.12340609766542912,0.2180466651916504,0.18923217058181763,0.9576871280535976,0.047543346881866455
58,58,0.0013485720473218152,0.11252292972058058,0.20303557813167572,0.1895279884338379,0.9575547349792636,0.04122244939208031
59,59,0.0013288666467385832,0.12114375159144401,0.21971769630908966,0.16869226098060608,0.9663744286779002,0.048274870961904526
60,60,0.0013090169943749475,0.12021590918302535,0.22828654944896698,0.15970507264137268,0.9698619564422284,0.05211375281214714
61,61,0.0012890317969444715,0.1414646301418543,0.21473850309848785,0.1986428201198578,0.9533738683951262,0.04611162468791008
62,62,0.0012689198206152657,0.11894183605909348,0.20717771351337433,0.16911110281944275,0.9662072356860798,0.042921606451272964
63,63,0.0012486898871648547,0.13554259594529866,0.20528778433799744,0.16304875910282135,0.968586717159936,0.042142074555158615
64,64,0.0012283508701106558,0.11280901059508323,0.2095957249403,0.15732406079769135,0.9707539330975605,0.04392937198281288
65,65,0.0012079116908177594,0.11695534754544497,0.2112712413072586,0.1702771782875061,0.9657395875807014,0.044634539633989334
66,66,0.0011873813145857248,0.11488329079002142,0.2081506848335266,0.17612910270690918,0.9633441835824688,0.04332570731639862
