,epoch,lr,train_loss,test_loss,tt_loss,tt_r2,test_MAE
0,0,0.002,0.7282304719090462,0.5557771921157837,0.501082181930542,0.7280218779994656,0.3088873028755188
1,1,0.0019997806834748453,0.5039942316710949,0.5134820342063904,0.42913493514060974,0.8005182414254648,0.26366278529167175
2,2,0.0019991228300988585,0.4785772517323494,0.4922868013381958,0.4178400933742523,0.8108808106137678,0.24234530329704285
3,3,0.0019980267284282717,0.4720104239881039,0.48777490854263306,0.41640520095825195,0.8121775228042677,0.23792336881160736
4,4,0.0019964928592495043,0.4618552677333355,0.48750039935112,0.4174855351448059,0.8112016583557926,0.2376556396484375
5,5,0.0019945218953682734,0.44776118248701097,0.5412926077842712,0.49714475870132446,0.7322793736731519,0.29299667477607727
6,6,0.001992114701314478,0.45615543872118,0.4771997034549713,0.3993135690689087,0.8272798025050041,0.2277185618877411
7,7,0.0019892723329629886,0.4392752930521965,0.44103899598121643,0.37180495262145996,0.8502575266095223,0.19451439380645752
8,8,0.001985996037070505,0.42012211829423907,0.5114396810531616,0.4443635940551758,0.7861089671059357,0.2615695595741272
9,9,0.001982287250728689,0.38846040070056914,0.4054332673549652,0.3114278316497803,0.8949422262196433,0.16437512636184692
10,10,0.0019781476007338056,0.3629024475812912,0.48651784658432007,0.4044840335845947,0.8227778510395858,0.23669861257076263
11,11,0.0019735789028731605,0.3336874354630709,0.3439807891845703,0.21190635859966278,0.9513597126253968,0.11832178384065628
12,12,0.001968583161128631,0.29171633049845697,0.3640746474266052,0.2849639058113098,0.9120385834485789,0.13254936039447784
13,13,0.0019631625667976584,0.2917302526533604,0.32296842336654663,0.23383918404579163,0.9407696303452484,0.10430759936571121
14,14,0.001957319497532067,0.26689312160015105,0.2971550524234772,0.22691944241523743,0.9442233115181653,0.08830012381076813
15,15,0.0019510565162951536,0.24862061217427253,0.35631611943244934,0.308610737323761,0.8968342959916792,0.1269601732492447
16,16,0.0019443763702374813,0.22489087656140327,0.28708288073539734,0.2133859544992447,0.9506780745870264,0.08241558820009232
17,17,0.0019372819894918915,0.24798324182629586,0.2528381645679474,0.20389963686466217,0.9549660293199151,0.06392613798379898
18,18,0.0019297764858882513,0.22711197026073932,0.24690067768096924,0.1963169276714325,0.9582533105738893,0.060958944261074066
19,19,0.0019218631515885006,0.20017414577305317,0.25401079654693604,0.1857755184173584,0.9626163108866717,0.06452048569917679
20,20,0.001913545457642601,0.20409986712038516,0.2670139670372009,0.20444484055042267,0.9547248638705477,0.07129545509815216
21,21,0.0019048270524660196,0.18935010619461537,0.24309267103672028,0.17405301332473755,0.9671854449306857,0.05909304693341255
22,22,0.0018957117602394129,0.18854645341634751,0.2371535301208496,0.17548461258411407,0.9666433983552899,0.05624079704284668
23,23,0.0018862035792312146,0.2091901283711195,0.2529832720756531,0.18258775770664215,0.9638882895543792,0.06399953365325928
24,24,0.0018763066800438636,0.18696019146591425,0.2469758689403534,0.16509540379047394,0.9704762276133688,0.06099608168005943
25,25,0.0018660254037844387,0.17309385500848293,0.24835726618766785,0.14975550770759583,0.9757079571455093,0.06168033182621002
26,26,0.0018553642601605068,0.18677995391190053,0.2528364956378937,0.15683536231517792,0.9733566913137692,0.06392529606819153
27,27,0.001844327925502015,0.17433413695544003,0.2257983684539795,0.16817055642604828,0.969366093229578,0.05098390579223633
28,28,0.0018329212407100994,0.16622014790773393,0.28648626804351807,0.22974663972854614,0.9428247717921857,0.0820733904838562
29,29,0.001821149209133704,0.18123780582100152,0.25174635648727417,0.17152312397956848,0.968132472025734,0.06337522715330124
30,30,0.0018090169943749475,0.16106833685189487,0.24718941748142242,0.17154709994792938,0.9681235715214316,0.061101607978343964
31,31,0.0017965299180241962,0.16581789758056403,0.27137255668640137,0.203670471906662,0.9550671996182406,0.0736420601606369
32,32,0.0017836934573258398,0.14490432273596526,0.25754573941230774,0.17360687255859375,0.9673534558106975,0.06632881611585617
33,33,0.0017705132427757893,0.15490422639995813,0.2515406012535095,0.1882338672876358,0.961620347498391,0.06327167898416519
34,34,0.0017569950556517563,0.15532499309629202,0.2926592528820038,0.2138967216014862,0.9504416713304324,0.08564844727516174
35,35,0.0017431448254773944,0.17695475220680237,0.2362440675497055,0.18488147854804993,0.9629752686127263,0.05581025779247284
36,36,0.0017289686274214115,0.15090747065842153,0.25435876846313477,0.1889358013868332,0.9613335619051975,0.06469737738370895
37,37,0.0017144726796328035,0.18679845947772264,0.23668800294399261,0.14854696393013,0.9760984781478836,0.05602021515369415
38,38,0.0016996633405133657,0.1557421838864684,0.23526790738105774,0.1548377126455307,0.9740311234216482,0.055349987000226974
