,epoch,lr,train_loss,test_loss,tt_loss,tt_r2,test_MAE
0,0,0.002,0.7053659170866012,0.577966034412384,0.4816347062587738,0.744379849125709,0.3340437412261963
1,1,0.0019997806834748453,0.5112280413508415,0.5857910513877869,0.5210307836532593,0.7008517424809637,0.34315013885498047
2,2,0.0019991228300988585,0.49532260075211526,0.531208336353302,0.40512198209762573,0.8191450570957208,0.2821812927722931
3,3,0.0019980267284282717,0.4706863768398762,0.5435209274291992,0.413812518119812,0.8113025084974195,0.2954139709472656
4,4,0.0019964928592495043,0.471736890822649,0.5284255743026733,0.40508484840393066,0.8191782085031962,0.27923256158828735
5,5,0.0019945218953682734,0.4554562509059906,0.5105017423629761,0.38800716400146484,0.8341031950056128,0.26061099767684937
6,6,0.001992114701314478,0.4552143484354019,0.5173049569129944,0.4095919728279114,0.8151320313498104,0.26760342717170715
7,7,0.0019892723329629886,0.4575950473546982,0.5137129426002502,0.40601304173469543,0.8183486114205663,0.2638999819755554
8,8,0.001985996037070505,0.4325831152498722,0.49032407999038696,0.36817964911460876,0.8506250491718557,0.24041669070720673
9,9,0.001982287250728689,0.4391718961298466,0.4761720299720764,0.3533143401145935,0.8624437042265677,0.2267387956380844
10,10,0.0019781476007338056,0.4320258438587189,0.46320420503616333,0.33914893865585327,0.8732527300815583,0.21455714106559753
11,11,0.0019735789028731605,0.4101761780679226,0.44424745440483093,0.33375972509384155,0.8772489072731428,0.19735479354858398
12,12,0.001968583161128631,0.3985845297574997,0.47771576046943665,0.39362648129463196,0.8292631831083003,0.22821135818958282
13,13,0.0019631625667976584,0.3686608158051968,0.39269253611564636,0.2645043730735779,0.9229059316065125,0.15420642495155334
14,14,0.001957319497532067,0.3192941315472126,0.3547080159187317,0.2151707410812378,0.9489825793219864,0.12581677734851837
15,15,0.0019510565162951536,0.3042800594121218,0.3789333701133728,0.24685487151145935,0.9328512865772124,0.14358951151371002
16,16,0.0019443763702374813,0.28837287798523903,0.2981451749801636,0.19243411719799042,0.9591949600609174,0.08888955414295197
17,17,0.0019372819894918915,0.2580935016274452,0.31475746631622314,0.21832841634750366,0.9474741769381645,0.09907127171754837
18,18,0.0019297764858882513,0.2429562583565712,0.2967580556869507,0.17015211284160614,0.9680977681533388,0.08806435018777847
19,19,0.0019218631515885006,0.2175183653831482,0.25368988513946533,0.18503133952617645,0.9622741250625022,0.06435755640268326
20,20,0.001913545457642601,0.2101555947214365,0.3416025936603546,0.23746226727962494,0.937864051783309,0.11669134348630905
21,21,0.0019048270524660196,0.21666173525154592,0.31246450543403625,0.1877034455537796,0.9611765964832373,0.09763306379318237
22,22,0.0018957117602394129,0.18941617086529733,0.25437167286872864,0.18484507501125336,0.9623500553648162,0.06470394879579544
23,23,0.0018862035792312146,0.20488692969083785,0.23655234277248383,0.156987264752388,0.9728435751968164,0.05595600977540016
24,24,0.0018763066800438636,0.19571282863616943,0.2366335093975067,0.19868960976600647,0.9564988580525027,0.055994417518377304
25,25,0.0018660254037844387,0.19248829912394286,0.22156117856502533,0.16821187734603882,0.9688212073009275,0.049088358879089355
26,26,0.0018553642601605068,0.1925470009446144,0.23131483793258667,0.16280114650726318,0.9707948182625077,0.053505558520555496
27,27,0.001844327925502015,0.1844574876129627,0.2301580160856247,0.16881434619426727,0.9685974577097272,0.05297171697020531
28,28,0.0018329212407100994,0.1834947619587183,0.2309010624885559,0.24844257533550262,0.9319847402889391,0.05331430211663246
29,29,0.001821149209133704,0.17021558936685324,0.21831053495407104,0.16344285011291504,0.970564122170446,0.047658491879701614
30,30,0.0018090169943749475,0.1647955860942602,0.2330733835697174,0.162728413939476,0.9708209108796513,0.05432220548391342
31,31,0.0017965299180241962,0.16329489201307296,0.22509875893592834,0.20086871087551117,0.9555394149684076,0.05066845566034317
32,32,0.0017836934573258398,0.1613876760005951,0.20779649913311005,0.16214899718761444,0.9710283438812203,0.043178386986255646
33,33,0.0017705132427757893,0.18539150450378655,0.23175166547298431,0.1786762923002243,0.9648211478599406,0.05370783805847168
34,34,0.0017569950556517563,0.17377824001014233,0.24624530971050262,0.16251696646213531,0.9708966938617785,0.060635752975940704
35,35,0.0017431448254773944,0.16186539996415378,0.2332199662923813,0.22022125124931335,0.946559455430607,0.0543905533850193
36,36,0.0017289686274214115,0.17310633584856988,0.25145241618156433,0.1552668809890747,0.9734355370729635,0.0632273256778717
37,37,0.0017144726796328035,0.1784637987613678,0.21380038559436798,0.1482543647289276,0.9757809789170561,0.045709606260061264
38,38,0.0016996633405133657,0.14372466169297696,0.21763841807842255,0.12778924405574799,0.9820061801865311,0.04736548289656639
39,39,0.0016845471059286888,0.15138346310704948,0.23708587884902954,0.2105913758277893,0.9511310778866705,0.056208714842796326
40,40,0.0016691306063588583,0.1580250645056367,0.25352421402931213,0.2011556327342987,0.9554122946616306,0.06427353620529175
41,41,0.0016534206039901056,0.15238225255161525,0.21194109320640564,0.12976086139678955,0.9814466193621135,0.04491802677512169
42,42,0.0016374239897486897,0.1493595063686371,0.20847627520561218,0.12976789474487305,0.9814446123515683,0.043461356312036514
43,43,0.0016211477802783106,0.14448704924434425,0.2091418355703354,0.1560470163822174,0.9731679094269395,0.043739307671785355
