,epoch,lr,train_loss,test_loss,tt_loss,tt_r2,test_MAE
0,0,0.002,0.7037140302360058,0.5486007928848267,0.4578101336956024,0.7557978854519826,0.30096179246902466
1,1,0.0019997806834748453,0.5264051079750061,0.49186575412750244,0.3591812551021576,0.8496841874713452,0.24193093180656433
2,2,0.0019991228300988585,0.5115092754364013,0.46634534001350403,0.3287988603115082,0.8740386522025403,0.2174769639968872
3,3,0.0019980267284282717,0.4787578880786896,0.4564971625804901,0.3473379611968994,0.8594335764608315,0.20838867127895355
4,4,0.0019964928592495043,0.4694643527269363,0.44556376338005066,0.3350456655025482,0.8692069155788609,0.198526069521904
5,5,0.0019945218953682734,0.46980140060186387,0.44827374815940857,0.3305535912513733,0.8726905983438674,0.2009483426809311
6,6,0.001992114701314478,0.45844612941145896,0.4680970013141632,0.3196355402469635,0.8809617245995879,0.2191138118505478
7,7,0.0019892723329629886,0.45115550234913826,0.406469464302063,0.27318355441093445,0.9130471139566139,0.16521643102169037
8,8,0.001985996037070505,0.45798506438732145,0.415615439414978,0.30535730719566345,0.8913592887387835,0.17273519933223724
9,9,0.001982287250728689,0.41388039514422414,0.4151141345500946,0.26832500100135803,0.916112566533812,0.17231875658035278
10,10,0.0019781476007338056,0.36441244557499886,0.36615148186683655,0.25842833518981934,0.9221865968051551,0.1340659111738205
11,11,0.0019735789028731605,0.3399787090718746,0.34095028042793274,0.20670445263385773,0.9502182425341348,0.11624608933925629
12,12,0.001968583161128631,0.30437625758349895,0.3682762682437897,0.2329217791557312,0.9367889699395154,0.135626420378685
13,13,0.0019631625667976584,0.3118141651153564,0.31167155504226685,0.2298755943775177,0.9384315460926654,0.09713815152645111
14,14,0.001957319497532067,0.2702804505825043,0.3009586036205292,0.20608943700790405,0.9505140460745369,0.09057507663965225
15,15,0.0019510565162951536,0.2406341638416052,0.2532007694244385,0.1865595579147339,0.9594488446136044,0.06410963833332062
16,16,0.0019443763702374813,0.22126146852970124,0.25165799260139465,0.20925721526145935,0.9489810397424413,0.063330739736557
17,17,0.0019372819894918915,0.20264309495687485,0.2500324249267578,0.21882349252700806,0.9442095916340759,0.06251521408557892
18,18,0.0019297764858882513,0.20031029507517814,0.2392953485250473,0.2125152349472046,0.9473799661728085,0.05726126581430435
19,19,0.0019218631515885006,0.20257131271064283,0.2423393726348877,0.19394908845424652,0.9561727096193415,0.05872737616300583
20,20,0.001913545457642601,0.203374432772398,0.23998913168907166,0.17837868630886078,0.9629274082462236,0.057593781501054764
21,21,0.0019048270524660196,0.20102278776466848,0.2730001211166382,0.2230551838874817,0.9420308890263142,0.07452806830406189
22,22,0.0018957117602394129,0.18814552314579486,0.25327107310295105,0.23320695757865906,0.9366340871503397,0.06414524465799332
23,23,0.0018862035792312146,0.2055980537086725,0.22300907969474792,0.2130216658115387,0.947128858846686,0.04973204806447029
24,24,0.0018763066800438636,0.18402490131556987,0.22950832545757294,0.20148378610610962,0.9527011942344673,0.05267307534813881
25,25,0.0018660254037844387,0.1734875425696373,0.24201983213424683,0.21538609266281128,0.9459486406428319,0.05857259780168533
26,26,0.0018553642601605068,0.18276550099253655,0.3302982449531555,0.31678956747055054,0.8830721136625393,0.10909592360258102
27,27,0.001844327925502015,0.18433568980544807,0.22204655408859253,0.23100075125694275,0.9378273565245334,0.04930367320775986
28,28,0.0018329212407100994,0.15985978506505488,0.21366576850414276,0.18140561878681183,0.9616585106062403,0.04565206170082092
29,29,0.001821149209133704,0.15687657184898854,0.2048179805278778,0.18411380052566528,0.9605051409675945,0.04194940626621246
30,30,0.0018090169943749475,0.17463060915470124,0.226242795586586,0.19357261061668396,0.9563426933199172,0.05118480697274208
31,31,0.0017965299180241962,0.1614506861194968,0.213972270488739,0.17246653139591217,0.9653442149054121,0.045783136039972305
32,32,0.0017836934573258398,0.15315265636891126,0.23943553864955902,0.2266722321510315,0.9401355662025508,0.05732838064432144
33,33,0.0017705132427757893,0.15888799577951432,0.20172367990016937,0.1710631251335144,0.9659059517720209,0.040691446512937546
34,34,0.0017569950556517563,0.14716456960886717,0.1994258463382721,0.1869073361158371,0.9592975169136708,0.039769671857357025
35,35,0.0017431448254773944,0.1416798574849963,0.20539097487926483,0.17869721353054047,0.9627948816335772,0.042184457182884216
36,36,0.0017289686274214115,0.14458490442484617,0.21407116949558258,0.19869638979434967,0.95400086749402,0.045825470238924026
37,37,0.0017144726796328035,0.15755628515034914,0.2208651900291443,0.18418769538402557,0.9604734338708425,0.04878043383359909
38,38,0.0016996633405133657,0.1433344965800643,0.23242582380771637,0.20400415360927582,0.9515104392493636,0.05402076244354248
39,39,0.0016845471059286888,0.15865167304873468,0.2718421518802643,0.2516205906867981,0.926232300329025,0.07389716058969498
40,40,0.0016691306063588583,0.16646808795630932,0.21654720604419708,0.1709534376859665,0.9659496619461782,0.04689169302582741
41,41,0.0016534206039901056,0.1476412361487746,0.20207710564136505,0.1746484637260437,0.9644617571831321,0.04083415865898132
42,42,0.0016374239897486897,0.1522178078070283,0.2177051603794098,0.20472753047943115,0.9511659424878106,0.047394536435604095
43,43,0.0016211477802783106,0.15982595663517712,0.2396104633808136,0.214052215218544,0.9466160469916555,0.057412173599004745
44,44,0.001604599114862375,0.1365596590563655,0.20143413543701172,0.1789366453886032,0.9626951185636101,0.04057471454143524
45,45,0.0015877852522924731,0.14031484592705964,0.20501074194908142,0.1714312881231308,0.9657590312296004,0.04202840477228165
