,epoch,lr,train_loss,test_loss,tt_loss,tt_r2,test_MAE
0,0,0.002,0.7028768979012966,0.5908076167106628,0.5242473483085632,0.7022932717951906,0.34905263781547546
1,1,0.0019997806834748453,0.5109878256917,0.5738641023635864,0.48714011907577515,0.7429463517218393,0.3293190002441406
2,2,0.0019991228300988585,0.48396283239126203,0.5131146907806396,0.42132556438446045,0.8077125261219795,0.26328566670417786
3,3,0.0019980267284282717,0.4809149391949177,0.5014399290084839,0.4091711938381195,0.8186467376953361,0.25144100189208984
4,4,0.0019964928592495043,0.4668868638575077,0.5007701516151428,0.4396613538265228,0.7906118236107385,0.250769704580307
5,5,0.0019945218953682734,0.4674306966364384,0.48102816939353943,0.39688780903816223,0.8293718937164943,0.23138709366321564
6,6,0.001992114701314478,0.4512765437364578,0.47396308183670044,0.3963535726070404,0.8298309372770609,0.22463999688625336
7,7,0.0019892723329629886,0.4482416853308678,0.47796347737312317,0.39340776205062866,0.8323510420756909,0.22844809293746948
8,8,0.001985996037070505,0.43969061970710754,0.46272289752960205,0.3801861107349396,0.8434304538881188,0.21411149203777313
9,9,0.001982287250728689,0.4099347621202469,0.4163782298564911,0.31910136342048645,0.8897011837191164,0.17336983978748322
10,10,0.0019781476007338056,0.39537931606173515,0.40006545186042786,0.2929939925670624,0.9070112858597283,0.1600513756275177
11,11,0.0019735789028731605,0.35996474474668505,0.3770274519920349,0.28124597668647766,0.9143188984998079,0.1421487033367157
12,12,0.001968583161128631,0.33702345192432404,0.3586021661758423,0.2642984092235565,0.9243340231360424,0.1285945177078247
13,13,0.0019631625667976584,0.3161006569862366,0.3217666447162628,0.2574455738067627,0.9282069895066682,0.10353278368711472
14,14,0.001957319497532067,0.29052707068622113,0.3059207797050476,0.2200845628976822,0.9475327829785263,0.0935865193605423
15,15,0.0019510565162951536,0.25952783450484274,0.36250415444374084,0.29628628492355347,0.9049097609598388,0.13140825927257538
16,16,0.0019443763702374813,0.23459356799721717,0.2588428258895874,0.18523739278316498,0.962832575999323,0.06699860841035843
17,17,0.0019372819894918915,0.23168136291205882,0.229889914393425,0.1792067140340805,0.965213332347375,0.05284837260842323
18,18,0.0019297764858882513,0.21373270638287067,0.2607272267341614,0.20885145664215088,0.952752057700651,0.06797768920660019
19,19,0.0019218631515885006,0.19627586901187896,0.212455615401268,0.14385879039764404,0.9775834085134295,0.04513638839125633
20,20,0.001913545457642601,0.19902982972562314,0.2064891904592514,0.1807749718427658,0.9646018041956376,0.04263678565621376
21,21,0.0019048270524660196,0.18458572067320347,0.22887232899665833,0.2093125283718109,0.9525432136631801,0.05238154157996178
22,22,0.0018957117602394129,0.18076481986790896,0.215760737657547,0.18946561217308044,0.9611163893171685,0.046551696956157684
23,23,0.0018862035792312146,0.17418755143880843,0.24596258997917175,0.21292553842067719,0.9508907002168663,0.06049659848213196
24,24,0.0018763066800438636,0.17965758442878724,0.20085181295871735,0.1769132763147354,0.9660980495432844,0.040340449661016464
25,25,0.0018660254037844387,0.1736579466611147,0.18168862164020538,0.15225522220134735,0.9748901918160984,0.03300975635647774
26,26,0.0018553642601605068,0.1724106954410672,0.18796880543231964,0.13838458061218262,0.9792570538332674,0.03533127158880234
27,27,0.001844327925502015,0.16232175882905722,0.19458076357841492,0.21086940169334412,0.9518346008999228,0.037860676646232605
28,28,0.0018329212407100994,0.16459949258714915,0.19998891651630402,0.1485462188720703,0.9760987092304625,0.03999456763267517
29,29,0.001821149209133704,0.16503954194486142,0.2061377316713333,0.15692205727100372,0.9733272271863205,0.042491763830184937
30,30,0.0018090169943749475,0.1725122405216098,0.21205011010169983,0.18727697432041168,0.9620095745262199,0.0449642539024353
31,31,0.0017965299180241962,0.163881023414433,0.175807923078537,0.17665383219718933,0.9661974114085758,0.03090742789208889
32,32,0.0017836934573258398,0.16696166545152663,0.1820184737443924,0.16336451470851898,0.971092068247391,0.033129725605249405
33,33,0.0017705132427757893,0.1601853309199214,0.18586605787277222,0.16662271320819855,0.9699274342754691,0.03454519435763359
34,34,0.0017569950556517563,0.1732323493808508,0.20781107246875763,0.17101489007472992,0.9683210477010227,0.043184444308280945
35,35,0.0017431448254773944,0.15603631027042866,0.1823284924030304,0.1577630639076233,0.9730405516477032,0.03324268013238907
36,36,0.0017289686274214115,0.1509128399193287,0.18153078854084015,0.12577064335346222,0.9828663918012652,0.03295242786407471
37,37,0.0017144726796328035,0.14970214031636714,0.18760518729686737,0.15925653278827667,0.9725276883179468,0.03519470989704132
38,38,0.0016996633405133657,0.14061685595661402,0.18021135032176971,0.15174001455307007,0.9750598491205724,0.03247513249516487
39,39,0.0016845471059286888,0.15144000370055438,0.19072005152702332,0.15026576817035675,0.9755421283427852,0.03637314215302467
40,40,0.0016691306063588583,0.1734744904562831,0.16447512805461884,0.15535111725330353,0.9738586188070028,0.02705106884241104
41,41,0.0016534206039901056,0.15729267336428165,0.21120166778564453,0.22929926216602325,0.9430472418230651,0.04460514336824417
42,42,0.0016374239897486897,0.14799614306539297,0.21223829686641693,0.18736262619495392,0.961974814535117,0.04504409432411194
