,epoch,lr,train_loss,test_loss,tt_loss,tt_r2,test_MAE
0,0,0.002,0.0009279748860825884,0.12968660458922388,0.42343970507383344,0.7189814422012624,0.20249507457017898
1,1,0.0019997806834748453,0.00833499051154928,0.18637618079781532,0.4942151755094528,0.6837745365251835,0.251187290251255
2,2,0.0019991228300988585,0.005771282505481801,0.13635030098259449,0.4529587945342064,0.7106152176122563,0.2125215423107147
3,3,0.0019980267284282717,0.005005494077154931,0.09305969752371311,0.4047766971588135,0.7384073637837767,0.18281961530447005
4,4,0.0019964928592495043,0.03346154030333174,0.08864050067961216,0.4082848808169365,0.7389418464629222,0.18203876674175262
5,5,0.0019945218953682734,0.0203833262971107,0.08508152648806572,0.40216504752635956,0.7371146429819813,0.17957277745008468
6,6,0.001992114701314478,-0.0005781810651434229,0.05958353541791439,0.3932499334216118,0.7422024396301629,0.1626258286833763
7,7,0.0019892723329629886,-0.0017476284757573554,0.06492491029202938,0.397353982925415,0.7395960238994072,0.16906785368919372
8,8,0.001985996037070505,0.0008401800977422836,0.0807918082922697,0.4104717683792114,0.7318845563579688,0.1846785645186901
9,9,0.001982287250728689,0.009773130112505973,0.059567422568798066,0.3982060918211937,0.7367276158298763,0.16994375854730606
10,10,0.0019781476007338056,0.019586117977791643,0.06541835159063339,0.37841301202774047,0.7356598215974929,0.17045307606458665
11,11,0.0019735789028731605,0.0045860403395713645,0.08197093963623046,0.398882649242878,0.7227335371670693,0.1868318647146225
12,12,0.001968583161128631,0.0007900275448535351,0.019657803401350975,0.39619344532489775,0.7250772386189576,0.14670757949352264
13,13,0.0019631625667976584,-0.001766174873138996,-0.005611657053232193,0.39774532556533815,0.717933106237226,0.13170184671878815
14,14,0.001957319497532067,0.020422392703117208,-0.019021666646003722,0.32899544268846515,0.7344035474779191,0.12184140868484974
15,15,0.0019510565162951536,0.010851838487259884,0.040308622866868975,0.32368382066488266,0.7380206713724715,0.15065365850925447
16,16,0.0019443763702374813,-0.00011634113306694843,-0.04450525395572186,0.2997886699438095,0.7456579335783395,0.10676159963011742
