,epoch,lr,train_loss,test_loss,tt_loss,tt_r2,test_MAE
0,0,0.002,0.8837861805348783,0.6979445815086365,0.7078607678413391,0.43356130341458543,0.48712560534477234
1,1,0.0019997806834748453,0.6583334191425426,0.7483270764350891,0.6405398845672607,0.536180084378326,0.5599923729896545
2,2,0.0019991228300988585,0.5914518962035308,0.6854491829872131,0.6773836016654968,0.4812877404625563,0.46983960270881653
3,3,0.0019980267284282717,0.5533478388915191,0.6519016623497009,0.6293458938598633,0.552249765030207,0.42497479915618896
4,4,0.0019964928592495043,0.5475820399619438,0.6168350577354431,0.6678226590156555,0.4958271927915727,0.3804844915866852
5,5,0.0019945218953682734,0.5333666737015182,0.6632293462753296,0.6861145496368408,0.46782989031038413,0.4398721158504486
6,6,0.001992114701314478,0.5149085594190134,0.7060098052024841,0.7846593260765076,0.3039832548577307,0.49844881892204285
7,7,0.0019892723329629886,0.5087628775351757,0.8279602527618408,0.8400254249572754,0.2022947778958375,0.6855171322822571
8,8,0.001985996037070505,0.5149133978663264,0.6328460574150085,0.5602502226829529,0.645169586463757,0.4004931151866913
9,9,0.001982287250728689,0.5024310052394867,0.7046940326690674,0.6335044503211975,0.54631294025641,0.49659264087677
10,10,0.0019781476007338056,0.47908558072270574,0.7442079186439514,0.7392266392707825,0.3822502801302988,0.5538444519042969
11,11,0.0019735789028731605,0.4816408245950132,0.6406869292259216,0.5243399143218994,0.6891990230356898,0.41047871112823486
12,12,0.001968583161128631,0.4718543637443233,0.6180717349052429,0.4673535227775574,0.7530851721133601,0.38201162219047546
13,13,0.0019631625667976584,0.473506109134571,0.5945212244987488,0.5207802057266235,0.6934047480577576,0.35345450043678284
14,14,0.001957319497532067,0.4647688027974722,0.5871743559837341,0.5614086985588074,0.6437006761311705,0.34477272629737854
15,15,0.0019510565162951536,0.4540627389340787,0.5975105166435242,0.4587478041648865,0.7620947115800414,0.3570178151130676
16,16,0.0019443763702374813,0.45921952821112966,0.617260754108429,0.5537986159324646,0.6532947477109223,0.3810098469257355
17,17,0.0019372819894918915,0.4521027223483936,0.5900976061820984,0.5435246825218201,0.666039415443765,0.34821414947509766
18,18,0.0019297764858882513,0.4258183208671776,0.5730566382408142,0.5316407680511475,0.6804836162995582,0.328392893075943
19,19,0.0019218631515885006,0.4185038217016169,0.6474025845527649,0.5173217058181763,0.6974634430530637,0.41912907361984253
20,20,0.001913545457642601,0.4023523459563384,0.5320016145706177,0.3649100661277771,0.8494687910331333,0.28302469849586487
21,21,0.0019048270524660196,0.37921993877436666,0.5704607367515564,0.4546346366405487,0.7663417565551752,0.325424462556839
22,22,0.0018957117602394129,0.3693515303972605,0.49524810910224915,0.44797074794769287,0.773141360289032,0.24526970088481903
23,23,0.0018862035792312146,0.34695376697424296,0.5333696603775024,0.4284835159778595,0.7924493819838341,0.2844821512699127
24,24,0.0018763066800438636,0.33296195558599523,0.5235154628753662,0.4405945837497711,0.7805506950590959,0.2740674316883087
25,25,0.0018660254037844387,0.3345532707265905,0.504147469997406,0.42627424001693726,0.7945841738521887,0.2541636824607849
26,26,0.0018553642601605068,0.3158850641669454,0.47462525963783264,0.4013194143772125,0.8179311001664085,0.22526812553405762
27,27,0.001844327925502015,0.314427660123722,0.5001444816589355,0.4466879963874817,0.7744387500391242,0.25014346837997437
28,28,0.0018329212407100994,0.28928972377970413,0.5030996799468994,0.4942001700401306,0.7239027338604327,0.25310829281806946
29,29,0.001821149209133704,0.27882272448088674,0.5898080468177795,0.562910258769989,0.6417921891677847,0.3478724956512451
30,30,0.0018090169943749475,0.2668625490890967,0.4582875370979309,0.42398786544799805,0.7967818099034929,0.21002647280693054
31,31,0.0017965299180241962,0.2487328467336861,0.541374921798706,0.44349372386932373,0.7776531991507443,0.29308581352233887
32,32,0.0017836934573258398,0.23920823593397397,0.5266488194465637,0.47258368134498596,0.7475277525174515,0.2773579955101013
33,33,0.0017705132427757893,0.24187425181672378,0.5227111577987671,0.43749287724494934,0.7836296297087564,0.27322593331336975
34,34,0.0017569950556517563,0.24189279409679207,0.4819631576538086,0.33895736932754517,0.8701193199438086,0.2322874814271927
35,35,0.0017431448254773944,0.2185414405287923,0.4803248345851898,0.40753042697906494,0.8122518975111166,0.2307109534740448
36,36,0.0017289686274214115,0.2215731296990369,0.5138412714004517,0.32584312558174133,0.8799751394935071,0.2640318274497986
37,37,0.0017144726796328035,0.22357680950615857,0.4755729138851166,0.393973708152771,0.8245352556206251,0.22616860270500183
38,38,0.0016996633405133657,0.2248360188426198,0.5504339933395386,0.3932533264160156,0.8251763493738473,0.3029765784740448
39,39,0.0016845471059286888,0.22745595993222417,0.5333267450332642,0.402487576007843,0.8168696184672251,0.28443643450737
40,40,0.0016691306063588583,0.21174513125741803,0.46741223335266113,0.35471048951148987,0.8577662129575062,0.21847321093082428
41,41,0.0016534206039901056,0.20167291406038645,0.48252642154693604,0.28805768489837646,0.906198051193849,0.23283074796199799
